PULSE_ENERGY_EN3,MOMENTUM_GAIN_EN6
0.482,7.687526621437526
0.484,7.719425072148885
0.486,7.751323522860245
0.488,7.783221973571604
0.49,7.815120424282963
0.492,7.847018874994322
0.494,7.878917325705681
0.496,7.91081577641704
0.498,7.942714227128399
0.5,7.974612677839758
0.502,8.006511128551118
0.504,8.038409579262476
0.506,8.070308029973836
0.508,8.102206480685194
0.51,8.134104931396553
0.512,8.166003382107913
0.514,8.197901832819271
0.516,8.229800283530631
0.518,8.261698734241989
0.52,8.293597184953349
0.522,8.325495635664709
0.524,8.357394086376067
0.526,8.389292537087426
0.528,8.421190987798784
0.53,8.453089438510144
0.532,8.484987889221504
0.534,8.516886339932862
0.536,8.548784790644222
0.538,8.58068324135558
0.54,8.61258169206694
0.542,8.6444801427783
0.544,8.676378593489657
0.546,8.708277044201017
0.548,8.740175494912375
0.55,8.772073945623735
0.552,8.803972396335094
0.554,8.835870847046452
0.556,8.867769297757812
0.558,8.89966774846917
0.56,8.93156619918053
0.562,8.96346464989189
0.5640000000000001,8.995363100603248
0.5660000000000001,9.027261551314608
0.5680000000000001,9.059160002025965
0.5700000000000001,9.091058452737325
0.5720000000000001,9.122956903448685
0.5740000000000001,9.154855354160043
0.5760000000000001,9.186753804871403
0.578,9.218652255582759
0.58,9.250550706294119
0.582,9.282449157005479
0.584,9.314347607716837
0.586,9.346246058428196
0.588,9.378144509139554
0.59,9.410042959850914
0.592,9.441941410562274
0.594,9.473839861273632
0.596,9.505738311984992
0.598,9.53763676269635
0.6,9.56953521340771
0.602,9.60143366411907
0.604,9.633332114830427
0.606,9.665230565541787
0.608,9.697129016253145
0.61,9.729027466964505
0.612,9.760925917675864
0.614,9.792824368387222
0.616,9.824722819098582
0.618,9.85662126980994
0.62,9.8885197205213
0.622,9.92041817123266
0.624,9.952316621944018
0.626,9.984215072655378
0.628,10.016113523366736
0.63,10.048011974078095
0.632,10.079910424789455
0.634,10.111808875500813
0.636,10.143707326212173
0.638,10.17560577692353
0.64,10.20750422763489
0.642,10.23940267834625
0.644,10.271301129057608
0.646,10.303199579768968
0.648,10.335098030480326
0.65,10.366996481191686
0.652,10.398894931903046
0.654,10.430793382614404
0.656,10.462691833325763
0.658,10.494590284037121
0.66,10.526488734748481
0.662,10.558387185459841
0.664,10.590285636171199
0.666,10.622184086882559
0.668,10.654082537593917
0.67,10.685980988305277
0.672,10.717879439016636
0.674,10.749777889727994
0.676,10.781676340439354
0.678,10.813574791150712
0.68,10.845473241862072
0.682,10.877371692573432
0.684,10.90927014328479
0.686,10.94116859399615
0.6880000000000001,10.973067044707507
0.6900000000000001,11.004965495418867
0.6920000000000001,11.036863946130227
0.6940000000000001,11.068762396841585
0.6960000000000001,11.100660847552945
0.6980000000000001,11.132559298264303
0.7000000000000001,11.164457748975662
0.7020000000000001,11.196356199687022
0.704,11.228254650398378
0.706,11.260153101109738
0.708,11.292051551821096
0.71,11.323950002532456
0.712,11.355848453243816
0.714,11.387746903955174
0.716,11.419645354666534
0.718,11.451543805377892
0.72,11.483442256089251
0.722,11.515340706800611
0.724,11.547239157511969
0.726,11.579137608223329
0.728,11.611036058934687
0.73,11.642934509646047
0.732,11.674832960357406
0.734,11.706731411068764
0.736,11.738629861780124
0.738,11.770528312491482
0.74,11.802426763202842
0.742,11.834325213914202
0.744,11.86622366462556
0.746,11.89812211533692
0.748,11.930020566048277
0.75,11.961919016759637
0.752,11.993817467470997
0.754,12.025715918182355
0.756,12.057614368893715
0.758,12.089512819605073
0.76,12.121411270316433
0.762,12.153309721027792
0.764,12.18520817173915
0.766,12.21710662245051
0.768,12.249005073161868
0.77,12.280903523873228
0.772,12.312801974584588
0.774,12.344700425295946
0.776,12.376598876007305
0.778,12.408497326718663
0.78,12.440395777430023
0.782,12.472294228141383
0.784,12.50419267885274
0.786,12.5360911295641
0.788,12.567989580275459
0.79,12.599888030986818
0.792,12.631786481698178
0.794,12.663684932409536
0.796,12.695583383120896
0.798,12.727481833832254
0.8,12.759380284543614
